0.849485 r1:180 r2:50 r3:90 nr1:160224 nr2:61240 nr3:80108 r1rate:0.463519 r2rate:0.177164 r3rate:0.231748 f nf:44097, frate:0.127570 acl:1.841215 arl:6.838833
0.849737 r1:180 r2:90 r3:146 nr1:165737 nr2:94108 nr3:49460 r1rate:0.468976 r2rate:0.266292 r3rate:0.139954 f nf:44097, frate:0.124779 acl:1.795757 arl:7.014196
0.849953 r1:180 r2:114 r3:90 nr1:158202 nr2:62580 nr3:79476 r1rate:0.459415 r2rate:0.181731 r3rate:0.230797 f nf:44097, frate:0.128057 acl:1.850372 arl:6.809035
0.850013 r1:180 r2:98 r3:90 nr1:159718 nr2:57897 nr3:85396 r1rate:0.460139 r2rate:0.166798 r3rate:0.246021 f nf:44097, frate:0.127041 acl:1.833700 arl:6.871465
0.850577 r1:180 r2:124 r3:150 nr1:101062 nr2:84746 nr3:81623 r1rate:0.324407 r2rate:0.272033 r3rate:0.262009 f nf:44097, frate:0.141551 acl:2.079152 arl:6.064608
0.850620 r1:180 r2:194 r3:102 nr1:154645 nr2:66191 nr3:76508 r1rate:0.452919 r2rate:0.193858 r3rate:0.224074 f nf:44097, frate:0.129150 acl:1.870089 arl:6.742953
0.851233 r1:180 r2:90 r3:82 nr1:164805 nr2:96557 nr3:48493 r1rate:0.465614 r2rate:0.272797 r3rate:0.137004 f nf:44097, frate:0.124585 acl:1.795975 arl:7.026668
0.852165 r1:180 r2:162 r3:150 nr1:156935 nr2:62189 nr3:81536 r1rate:0.455205 r2rate:0.180385 r3rate:0.236503 f nf:44097, frate:0.127907 acl:1.853088 arl:6.818151
0.852513 r1:180 r2:58 r3:102 nr1:140469 nr2:75120 nr3:73172 r1rate:0.422009 r2rate:0.225682 r3rate:0.219829 f nf:44097, frate:0.132480 acl:1.930301 arl:6.548314
0.852784 r1:120 r2:30 r3:90 nr1:207493 nr2:53169 nr3:66702 r1rate:0.558586 r2rate:0.143135 r3rate:0.179567 f nf:44097, frate:0.118712 acl:1.703261 arl:7.423725
0.852964 r1:180 r2:242 r3:90 nr1:160451 nr2:61067 nr3:81470 r1rate:0.462282 r2rate:0.175942 r3rate:0.234726 f nf:44097, frate:0.127050 acl:1.840710 arl:6.870944
0.853103 r1:120 r2:130 r3:60 nr1:109797 nr2:58029 nr3:117922 r1rate:0.332875 r2rate:0.175928 r3rate:0.357507 f nf:44097, frate:0.133690 acl:1.952111 arl:6.479987
0.853318 r1:180 r2:114 r3:60 nr1:112550 nr2:72019 nr3:92874 r1rate:0.350034 r2rate:0.223981 r3rate:0.288841 f nf:44097, frate:0.137143 acl:2.011090 arl:6.291652
0.853838 r1:180 r2:94 r3:210 nr1:143308 nr2:84635 nr3:65763 r1rate:0.424235 r2rate:0.250545 r3rate:0.194679 f nf:44097, frate:0.130541 acl:1.900984 arl:6.660453
0.854249 r1:180 r2:38 r3:210 nr1:155154 nr2:73094 nr3:69262 r1rate:0.454189 r2rate:0.213971 r3rate:0.202753 f nf:44097, frate:0.129087 acl:1.877652 arl:6.746717
0.854525 r1:180 r2:162 r3:102 nr1:158391 nr2:57970 nr3:87641 r1rate:0.455017 r2rate:0.166533 r3rate:0.251770 f nf:44097, frate:0.126679 acl:1.838195 arl:6.893938
0.854751 r1:180 r2:178 r3:90 nr1:161952 nr2:60163 nr3:82571 r1rate:0.464335 r2rate:0.172494 r3rate:0.236740 f nf:44097, frate:0.126431 acl:1.834591 arl:6.909450
0.855167 r1:180 r2:54 r3:150 nr1:155256 nr2:79669 nr3:64881 r1rate:0.451453 r2rate:0.231661 r3rate:0.188661 f nf:44097, frate:0.128225 acl:1.865433 arl:6.798784
0.855344 r1:180 r2:62 r3:60 nr1:95482 nr2:87738 nr3:82941 r1rate:0.307750 r2rate:0.282790 r3rate:0.267329 f nf:44097, frate:0.142130 acl:2.101709 arl:6.035807
0.855667 r1:120 r2:30 r3:82 nr1:183623 nr2:66252 nr3:63331 r1rate:0.513914 r2rate:0.185422 r3rate:0.177247 f nf:44097, frate:0.123416 acl:1.786750 arl:7.102660
0.855702 r1:120 r2:30 r3:150 nr1:196914 nr2:64305 nr3:59586 r1rate:0.539635 r2rate:0.176225 r3rate:0.163293 f nf:44097, frate:0.120846 acl:1.744504 arl:7.274985
0.855999 r1:180 r2:124 r3:102 nr1:103340 nr2:87884 nr3:79844 r1rate:0.327892 r2rate:0.278851 r3rate:0.253340 f nf:44097, frate:0.139917 acl:2.065366 arl:6.147085
0.856288 r1:88 r2:62 r3:60 nr1:101801 nr2:69017 nr3:106251 r1rate:0.316973 r2rate:0.214895 r3rate:0.330829 f nf:44097, frate:0.137303 acl:2.021369 arl:6.283171
0.857191 r1:184 r2:38 r3:60 nr1:116261 nr2:61752 nr3:106843 r1rate:0.353427 r2rate:0.187723 r3rate:0.324797 f nf:44097, frate:0.134053 acl:1.968348 arl:6.459759
0.857616 r1:88 r2:54 r3:60 nr1:101316 nr2:68397 nr3:109486 r1rate:0.313385 r2rate:0.211562 r3rate:0.338656 f nf:44097, frate:0.136398 acl:2.009304 arl:6.331474
0.857698 r1:180 r2:10 r3:90 nr1:157227 nr2:61718 nr3:101118 r1rate:0.436475 r2rate:0.171334 r3rate:0.280712 f nf:40157, frate:0.111479 acl:1.846338 arl:6.891028
0.857712 r1:180 r2:242 r3:60 nr1:116507 nr2:72025 nr3:92166 r1rate:0.358709 r2rate:0.221755 r3rate:0.283767 f nf:44097, frate:0.135769 acl:1.998815 arl:6.365467
0.857828 r1:180 r2:26 r3:102 nr1:139660 nr2:78557 nr3:72408 r1rate:0.417242 r2rate:0.234693 r3rate:0.216323 f nf:44097, frate:0.131742 acl:1.930823 arl:6.590584
0.857926 r1:180 r2:156 r3:150 nr1:111229 nr2:74195 nr3:92136 r1rate:0.345800 r2rate:0.230665 r3rate:0.286442 f nf:44097, frate:0.137093 acl:2.021958 arl:6.294306
0.857931 r1:180 r2:178 r3:102 nr1:160352 nr2:62948 nr3:80585 r1rate:0.460805 r2rate:0.180894 r3rate:0.231578 f nf:44097, frate:0.126722 acl:1.846811 arl:6.891285
0.858164 r1:180 r2:58 r3:90 nr1:144430 nr2:77730 nr3:71196 r1rate:0.428000 r2rate:0.230343 r3rate:0.210980 f nf:44097, frate:0.130676 acl:1.913656 arl:6.652516
0.858186 r1:184 r2:50 r3:60 nr1:105875 nr2:62762 nr3:116034 r1rate:0.322036 r2rate:0.190901 r3rate:0.352936 f nf:44097, frate:0.134128 acl:1.972093 arl:6.455564
0.858285 r1:180 r2:30 r3:60 nr1:94173 nr2:93123 nr3:80414 r1rate:0.302023 r2rate:0.298656 r3rate:0.257897 f nf:44097, frate:0.141424 acl:2.097297 arl:6.070935
0.858807 r1:180 r2:28 r3:150 nr1:114258 nr2:73641 nr3:91516 r1rate:0.353180 r2rate:0.227630 r3rate:0.282883 f nf:44097, frate:0.136307 acl:2.010757 arl:6.336372
0.858973 r1:120 r2:34 r3:60 nr1:112204 nr2:57214 nr3:119409 r1rate:0.337026 r2rate:0.171853 r3rate:0.358667 f nf:44097, frate:0.132454 acl:1.945639 arl:6.549811
0.859139 r1:180 r2:34 r3:150 nr1:159023 nr2:55580 nr3:92378 r1rate:0.452956 r2rate:0.158312 r3rate:0.263127 f nf:44097, frate:0.125605 acl:1.830961 arl:6.961494
0.859366 r1:180 r2:54 r3:60 nr1:110952 nr2:77825 nr3:87608 r1rate:0.346204 r2rate:0.242837 r3rate:0.273363 f nf:44097, frate:0.137596 acl:2.034230 arl:6.267660
0.859444 r1:180 r2:50 r3:60 nr1:115510 nr2:74144 nr3:90309 r1rate:0.356446 r2rate:0.228797 r3rate:0.278680 f nf:44097, frate:0.136077 acl:2.008427 arl:6.348799
0.859596 r1:180 r2:246 r3:60 nr1:110044 nr2:73233 nr3:94775 r1rate:0.341593 r2rate:0.227326 r3rate:0.294196 f nf:44097, frate:0.136884 acl:2.022617 arl:6.305463
0.859692 r1:88 r2:30 r3:60 nr1:99455 nr2:72451 nr3:103851 r1rate:0.310939 r2rate:0.226513 r3rate:0.324683 f nf:44097, frate:0.137866 acl:2.039696 arl:6.253419
0.859807 r1:120 r2:156 r3:90 nr1:123785 nr2:79240 nr3:78681 r1rate:0.379938 r2rate:0.243214 r3rate:0.241499 f nf:44097, frate:0.135349 acl:1.996909 arl:6.388326
0.859876 r1:180 r2:230 r3:106 nr1:151365 nr2:64232 nr3:84459 r1rate:0.439819 r2rate:0.186638 r3rate:0.245411 f nf:44097, frate:0.128132 acl:1.874951 arl:6.804454
0.860182 r1:180 r2:242 r3:102 nr1:161070 nr2:62262 nr3:81974 r1rate:0.460986 r2rate:0.178195 r3rate:0.234612 f nf:44097, frate:0.126207 acl:1.843416 arl:6.923510
0.860205 r1:184 r2:70 r3:60 nr1:111996 nr2:60983 nr3:111426 r1rate:0.340929 r2rate:0.185640 r3rate:0.339194 f nf:44097, frate:0.134237 acl:1.978947 arl:6.449532
0.860295 r1:120 r2:66 r3:60 nr1:112892 nr2:56076 nr3:121915 r1rate:0.337011 r2rate:0.167401 r3rate:0.363947 f nf:44097, frate:0.131641 acl:1.935095 arl:6.596435
0.860448 r1:180 r2:44 r3:150 nr1:120551 nr2:69252 nr3:94812 r1rate:0.366737 r2rate:0.210677 r3rate:0.288435 f nf:44097, frate:0.134151 acl:1.978090 arl:6.454294
0.860668 r1:180 r2:226 r3:60 nr1:117660 nr2:74036 nr3:89674 r1rate:0.361511 r2rate:0.227476 r3rate:0.275524 f nf:44097, frate:0.135488 acl:2.001453 arl:6.380706
0.861073 r1:180 r2:44 r3:102 nr1:123013 nr2:67303 nr3:96434 r1rate:0.371812 r2rate:0.203426 r3rate:0.291476 f nf:44097, frate:0.133285 acl:1.964899 arl:6.502710
0.861217 r1:180 r2:124 r3:90 nr1:99142 nr2:86581 nr3:83723 r1rate:0.316199 r2rate:0.276138 r3rate:0.267022 f nf:44097, frate:0.140641 acl:2.091464 arl:6.110302
0.862042 r1:88 r2:110 r3:60 nr1:105637 nr2:70245 nr3:102420 r1rate:0.327659 r2rate:0.217882 r3rate:0.317681 f nf:44097, frate:0.136778 acl:2.027001 arl:6.311132
0.862070 r1:180 r2:90 r3:126 nr1:142921 nr2:102235 nr3:55713 r1rate:0.414305 r2rate:0.296363 r3rate:0.161503 f nf:44097, frate:0.127830 acl:1.875028 arl:6.822890
0.862248 r1:180 r2:156 r3:102 nr1:114015 nr2:76383 nr3:88942 r1rate:0.352511 r2rate:0.236160 r3rate:0.274990 f nf:44097, frate:0.136339 acl:2.019988 arl:6.334671
0.862369 r1:180 r2:10 r3:102 nr1:153618 nr2:61153 nr3:105521 r1rate:0.426156 r2rate:0.169646 r3rate:0.292728 f nf:40182, frate:0.111470 acl:1.854960 arl:6.899283
0.862710 r1:88 r2:10 r3:60 nr1:100658 nr2:71579 nr3:125917 r1rate:0.296141 r2rate:0.210589 r3rate:0.370454 f nf:41745, frate:0.122816 acl:1.962951 arl:6.522506
0.863102 r1:180 r2:28 r3:90 nr1:115499 nr2:73887 nr3:91973 r1rate:0.354884 r2rate:0.227026 r3rate:0.282597 f nf:44097, frate:0.135493 acl:2.007635 arl:6.380457
0.863469 r1:180 r2:74 r3:60 nr1:107493 nr2:77846 nr3:90993 r1rate:0.335466 r2rate:0.242943 r3rate:0.283972 f nf:44097, frate:0.137619 acl:2.045096 arl:6.266458
0.863623 r1:88 r2:38 r3:60 nr1:100852 nr2:70023 nr3:109932 r1rate:0.310406 r2rate:0.215519 r3rate:0.338352 f nf:44097, frate:0.135723 acl:2.012890 arl:6.367939
0.863862 r1:180 r2:178 r3:60 nr1:116012 nr2:72343 nr3:94161 r1rate:0.355197 r2rate:0.221495 r3rate:0.288295 f nf:44097, frate:0.135013 acl:2.001310 arl:6.406694
0.863929 r1:88 r2:118 r3:60 nr1:98462 nr2:72961 nr3:106931 r1rate:0.305355 r2rate:0.226270 r3rate:0.331619 f nf:44097, frate:0.136756 acl:2.031406 arl:6.312311
0.864109 r1:180 r2:44 r3:90 nr1:120197 nr2:70236 nr3:94895 r1rate:0.364869 r2rate:0.213208 r3rate:0.288063 f nf:44097, frate:0.133861 acl:1.982199 arl:6.470463
0.864292 r1:180 r2:198 r3:102 nr1:150660 nr2:79519 nr3:69030 r1rate:0.438850 r2rate:0.231627 r3rate:0.201074 f nf:44097, frate:0.128448 acl:1.890672 arl:6.785246
0.865124 r1:180 r2:226 r3:102 nr1:157755 nr2:66973 nr3:78800 r1rate:0.453808 r2rate:0.192659 r3rate:0.226681 f nf:44097, frate:0.126852 acl:1.865703 arl:6.883189
0.865178 r1:180 r2:74 r3:90 nr1:156307 nr2:91641 nr3:58636 r1rate:0.445724 r2rate:0.261323 r3rate:0.167206 f nf:44097, frate:0.125747 acl:1.847229 arl:6.952491
0.865218 r1:180 r2:198 r3:60 nr1:106065 nr2:81349 nr3:87415 r1rate:0.332569 r2rate:0.255072 r3rate:0.274092 f nf:44097, frate:0.138267 acl:2.060770 arl:6.232374
0.865275 r1:152 r2:246 r3:60 nr1:95742 nr2:70150 nr3:119646 r1rate:0.290449 r2rate:0.212811 r3rate:0.362965 f nf:44097, frate:0.133775 acl:1.983621 arl:6.475225
0.865372 r1:88 r2:50 r3:60 nr1:91453 nr2:71445 nr3:124003 r1rate:0.276295 r2rate:0.215847 r3rate:0.374634 f nf:44097, frate:0.133224 acl:1.974438 arl:6.506134
0.865607 r1:180 r2:130 r3:90 nr1:163886 nr2:51791 nr3:97442 r1rate:0.458787 r2rate:0.144985 r3rate:0.272782 f nf:44097, frate:0.123446 acl:1.809645 arl:7.100687
